248	12
2.013333333000000039e+03	4.053511109768888913e+06	1.699999999999999956e+00	2.889999999999999680e+00	3.299746999999999844e+02	1.088833026400899835e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.498254000000000019e+01	6.241273048516000017e+02	1.215439499999999953e+02	1.477293178160249954e+04	5.039999999999999858e+01
2.013250000000000000e+03	4.053175562500000000e+06	9.099999999999999645e+00	8.280999999999998806e+01	1.402016000000000076e+03	1.965648864256000146e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.498569000000000173e+01	6.242847047761000567e+02	1.215276000000000067e+02	1.476895756176000214e+04	4.229999999999999716e+01
2.012666666999999961e+03	4.050827112452888861e+06	3.100000000000000089e+00	9.610000000000001208e+00	5.779615000000000009e+02	3.340394954822500004e+05	6.000000000000000000e+00	3.600000000000000000e+01	2.497201000000000093e+01	6.236012834401000191e+02	1.215472199999999958e+02	1.477372668972839892e+04	4.770000000000000284e+01
2.013166666999999961e+03	4.052840029119888786e+06	1.319999999999999929e+01	1.742399999999999807e+02	7.500703999999999496e+02	5.626056049561599502e+05	2.000000000000000000e+00	4.000000000000000000e+00	2.497371000000000052e+01	6.236861911641000233e+02	1.215495099999999979e+02	1.477428338124009861e+04	3.779999999999999716e+01
2.013500000000000000e+03	4.054182250000000000e+06	5.599999999999999645e+00	3.135999999999999588e+01	2.408992999999999938e+03	5.803247274048999883e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.495504999999999995e+01	6.227545205024999859e+02	1.215596400000000017e+02	1.477674607692960126e+04	2.469999999999999929e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.369999999999999929e+01	1.876899999999999693e+02	2.506310000000000002e+02	6.281589816099999734e+04	7.000000000000000000e+00	4.900000000000000000e+01	2.496605999999999881e+01	6.233041519235999885e+02	1.215429699999999968e+02	1.477269355642089977e+04	4.139999999999999858e+01
2.013416666999999961e+03	4.053846674953388516e+06	1.319999999999999929e+01	1.742399999999999807e+02	1.701288999999999874e+02	2.894384261520999644e+04	1.000000000000000000e+00	1.000000000000000000e+00	2.497371000000000052e+01	6.236861911641000233e+02	1.215298399999999930e+02	1.476950201042559820e+04	2.930000000000000071e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.359999999999999964e+01	1.849599999999999795e+02	3.190708000000000197e+02	1.018061754126400192e+05	6.000000000000000000e+00	3.600000000000000000e+01	2.496495000000000175e+01	6.232487285025000574e+02	1.215427700000000044e+02	1.477264493927290096e+04	4.739999999999999858e+01
2.013416666999999961e+03	4.053846674953388516e+06	3.500000000000000000e+00	1.225000000000000000e+01	7.573377000000000407e+02	5.735603918412900530e+05	3.000000000000000000e+00	9.000000000000000000e+00	2.497538000000000125e+01	6.237696061444000861e+02	1.215497100000000046e+02	1.477433200108410165e+04	3.670000000000000284e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.750000000000000000e+01	3.062500000000000000e+02	9.647495999999999867e+02	9.307417907001599669e+05	4.000000000000000000e+00	1.600000000000000000e+01	2.498872000000000071e+01	6.244361272383999903e+02	1.215341099999999983e+02	1.477053989349209951e+04	3.820000000000000284e+01
2.012833333000000039e+03	4.051498026435888838e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.740144000000000233e+02	7.508389140736001718e+04	1.000000000000000000e+00	1.000000000000000000e+00	2.497479999999999833e+01	6.237406350399999155e+02	1.215305900000000037e+02	1.476968430574810009e+04	4.539999999999999858e+01
2.013250000000000000e+03	4.053175562500000000e+06	3.150000000000000000e+01	9.922500000000000000e+02	4.149476000000000226e+02	1.721815107457600243e+05	4.000000000000000000e+00	1.600000000000000000e+01	2.498198999999999970e+01	6.240998243601000013e+02	1.215446400000000011e+02	1.477309951272960097e+04	3.250000000000000000e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.519999999999999929e+01	2.310399999999999920e+02	3.771894999999999982e+03	1.422719189102499932e+07	0.000000000000000000e+00	0.000000000000000000e+00	2.493363000000000085e+01	6.216859049769000194e+02	1.215115799999999950e+02	1.476506407409639905e+04	2.930000000000000071e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.230000000000000071e+01	1.512900000000000205e+02	1.360138999999999896e+03	1.849978099320999812e+06	1.000000000000000000e+00	1.000000000000000000e+00	2.495204000000000022e+01	6.226043001616000083e+02	1.215484199999999930e+02	1.477401840449639894e+04	2.950000000000000000e+01
2.013333333000000039e+03	4.053511109768888913e+06	1.919999999999999929e+01	3.686399999999999864e+02	3.837128999999999905e+02	1.472355896264099865e+05	8.000000000000000000e+00	6.400000000000000000e+01	2.497200000000000131e+01	6.236007840000000897e+02	1.215447699999999998e+02	1.477313111435290011e+04	4.810000000000000142e+01
2.013000000000000000e+03	4.052169000000000000e+06	1.800000000000000000e+01	3.240000000000000000e+02	1.414836999999999989e+03	2.001763736568999942e+06	1.000000000000000000e+00	1.000000000000000000e+00	2.495182000000000144e+01	6.225933213124001213e+02	1.215488699999999938e+02	1.477412779827689883e+04	2.650000000000000000e+01
2.012916666999999961e+03	4.051833508286388591e+06	5.900000000000000355e+00	3.481000000000000227e+01	9.045605999999999369e+01	8.182298790723599268e+03	9.000000000000000000e+00	8.100000000000000000e+01	2.497432999999999836e+01	6.237171589488999643e+02	1.215430999999999955e+02	1.477272515760999886e+04	5.629999999999999716e+01
2.013083333000000039e+03	4.052504505602389108e+06	2.760000000000000142e+01	7.617600000000001046e+02	5.151122000000000298e+02	2.653405785888400278e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.496299000000000134e+01	6.231508697401001200e+02	1.215431999999999988e+02	1.477274946624000040e+04	3.739999999999999858e+01
2.013583333000000039e+03	4.054517838935389183e+06	4.000000000000000000e+00	1.600000000000000000e+01	2.147376000000000204e+03	4.611223685376000591e+06	3.000000000000000000e+00	9.000000000000000000e+00	2.496299000000000134e+01	6.231508697401001200e+02	1.215128399999999971e+02	1.476537028486559939e+04	2.839999999999999858e+01
2.013416666999999961e+03	4.053846674953388516e+06	1.359999999999999964e+01	1.849599999999999795e+02	4.922312999999999761e+02	2.422916526996899629e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.496515000000000128e+01	6.232587145225000995e+02	1.215373699999999957e+02	1.477133230651689883e+04	4.379999999999999716e+01
2.013000000000000000e+03	4.052169000000000000e+06	5.200000000000000178e+00	2.704000000000000270e+01	2.408992999999999938e+03	5.803247274048999883e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.495504999999999995e+01	6.227545205024999859e+02	1.215596400000000017e+02	1.477674607692960126e+04	2.230000000000000071e+01
2.012916666999999961e+03	4.051833508286388591e+06	8.000000000000000000e+00	6.400000000000000000e+01	1.048101000000000056e+02	1.098515706201000103e+04	5.000000000000000000e+00	2.500000000000000000e+01	2.496674000000000149e+01	6.233381062276000648e+02	1.215406700000000058e+02	1.477213446404890055e+04	5.179999999999999716e+01
2.013083333000000039e+03	4.052504505602389108e+06	3.600000000000000089e+00	1.296000000000000085e+01	3.838623999999999796e+02	1.473503421337599866e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.498085000000000022e+01	6.240428667224999799e+02	1.215439099999999968e+02	1.477292205808809922e+04	5.879999999999999716e+01
2.013250000000000000e+03	4.053175562500000000e+06	3.700000000000000178e+00	1.369000000000000128e+01	5.779615000000000009e+02	3.340394954822500004e+05	6.000000000000000000e+00	3.600000000000000000e+01	2.497201000000000093e+01	6.236012834401000191e+02	1.215472199999999958e+02	1.477372668972839892e+04	4.160000000000000142e+01
2.013416666999999961e+03	4.053846674953388516e+06	3.610000000000000142e+01	1.303210000000000036e+03	5.194616999999999507e+02	2.698404577668899437e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.496304999999999907e+01	6.231538653024999803e+02	1.215375800000000055e+02	1.477138335225640185e+04	3.470000000000000284e+01
2.012666666999999961e+03	4.050827112452888861e+06	1.500000000000000000e+00	2.250000000000000000e+00	2.338284000000000162e+01	5.467572064656001203e+02	7.000000000000000000e+00	4.900000000000000000e+01	2.496771999999999991e+01	6.233870419984000364e+02	1.215410200000000032e+02	1.477221954264040141e+04	4.970000000000000284e+01
2.012750000000000000e+03	4.051162562500000000e+06	7.799999999999999822e+00	6.083999999999999631e+01	1.048101000000000056e+02	1.098515706201000103e+04	5.000000000000000000e+00	2.500000000000000000e+01	2.496674000000000149e+01	6.233381062276000648e+02	1.215406700000000058e+02	1.477213446404890055e+04	3.839999999999999858e+01
2.012833333000000039e+03	4.051498026435888838e+06	1.569999999999999929e+01	2.464899999999999807e+02	8.159314000000000533e+02	6.657440495059600798e+05	4.000000000000000000e+00	1.600000000000000000e+01	2.497886000000000095e+01	6.239434468996000760e+02	1.215346399999999960e+02	1.477066871992959932e+04	3.810000000000000142e+01
2.013333333000000039e+03	4.053511109768888913e+06	1.390000000000000036e+01	1.932100000000000080e+02	2.893247999999999820e+02	8.370883989503998600e+04	5.000000000000000000e+00	2.500000000000000000e+01	2.498203000000000173e+01	6.241018229209000765e+02	1.215434800000000024e+02	1.477281753051040141e+04	4.450000000000000000e+01
2.012750000000000000e+03	4.051162562500000000e+06	1.419999999999999929e+01	2.016399999999999864e+02	1.801544000000000096e+03	3.245560783936000429e+06	1.000000000000000000e+00	1.000000000000000000e+00	2.495153000000000176e+01	6.225788493409000921e+02	1.215525399999999934e+02	1.477501998045159780e+04	2.480000000000000071e+01
2.013083333000000039e+03	4.052504505602389108e+06	3.850000000000000000e+01	1.482250000000000000e+03	6.650635999999999513e+02	4.423095920449599507e+05	3.000000000000000000e+00	9.000000000000000000e+00	2.497503000000000029e+01	6.237521235008999838e+02	1.215369199999999950e+02	1.477122292308639953e+04	3.420000000000000284e+01
2.013250000000000000e+03	4.053175562500000000e+06	2.960000000000000142e+01	8.761600000000000819e+02	5.355270000000000437e+02	2.867891677290000371e+05	8.000000000000000000e+00	6.400000000000000000e+01	2.498092000000000112e+01	6.240463640464000719e+02	1.215365299999999991e+02	1.477112812444090014e+04	3.750000000000000000e+01
2.013083333000000039e+03	4.052504505602389108e+06	1.009999999999999964e+01	1.020099999999999909e+02	2.791725999999999885e+02	7.793734059075999539e+04	7.000000000000000000e+00	4.900000000000000000e+01	2.497528000000000148e+01	6.237646110784000939e+02	1.215454100000000039e+02	1.477328669206810082e+04	4.789999999999999858e+01
2.013083333000000039e+03	4.052504505602389108e+06	3.660000000000000142e+01	1.339560000000000173e+03	4.888192999999999984e+02	2.389443080524899997e+05	8.000000000000000000e+00	6.400000000000000000e+01	2.497015000000000029e+01	6.235083910225000636e+02	1.215449399999999969e+02	1.477317243960359883e+04	3.829999999999999716e+01
2.012750000000000000e+03	4.051162562500000000e+06	3.800000000000000000e+01	1.444000000000000000e+03	4.617848000000000184e+02	2.132452015110400098e+05	0.000000000000000000e+00	0.000000000000000000e+00	2.497229000000000099e+01	6.236152678441000035e+02	1.215344500000000068e+02	1.477062253680250251e+04	3.570000000000000284e+01
2.013500000000000000e+03	4.054182250000000000e+06	1.359999999999999964e+01	1.849599999999999795e+02	4.922312999999999761e+02	2.422916526996899629e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.496515000000000128e+01	6.232587145225000995e+02	1.215373699999999957e+02	1.477133230651689883e+04	4.800000000000000000e+01
2.013416666999999961e+03	4.053846674953388516e+06	2.600000000000000089e+00	6.760000000000000675e+00	1.554250000000000000e+03	2.415693062500000000e+06	3.000000000000000000e+00	9.000000000000000000e+00	2.497025999999999968e+01	6.235138844675999508e+02	1.215164199999999965e+02	1.476624032961639932e+04	3.110000000000000142e+01
2.013083333000000039e+03	4.052504505602389108e+06	1.330000000000000071e+01	1.768900000000000148e+02	3.360532000000000039e+02	1.129317532302400068e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.495776000000000039e+01	6.228897842175999813e+02	1.215343799999999987e+02	1.477060552198440018e+04	4.239999999999999858e+01
2.013000000000000000e+03	4.052169000000000000e+06	1.650000000000000000e+01	2.722500000000000000e+02	4.082014999999999873e+03	1.666284646022499911e+07	0.000000000000000000e+00	0.000000000000000000e+00	2.494154999999999944e+01	6.220809164024999518e+02	1.215038100000000014e+02	1.476317584451609946e+04	1.280000000000000071e+01
2.013500000000000000e+03	4.054182250000000000e+06	3.529999999999999716e+01	1.246089999999999691e+03	6.165734999999999673e+02	3.801628809022499481e+05	8.000000000000000000e+00	6.400000000000000000e+01	2.497944999999999993e+01	6.239729223025000238e+02	1.215364200000000068e+02	1.477110138641640151e+04	4.229999999999999716e+01
2.013250000000000000e+03	4.053175562500000000e+06	2.169999999999999929e+01	4.708899999999999864e+02	1.157988000000000056e+03	1.340936208144000033e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.496164999999999878e+01	6.230839707224998847e+02	1.215501100000000037e+02	1.477442924101210156e+04	2.380000000000000071e+01
2.013333333000000039e+03	4.053511109768888913e+06	1.219999999999999929e+01	1.488399999999999750e+02	1.360138999999999896e+03	1.849978099320999812e+06	1.000000000000000000e+00	1.000000000000000000e+00	2.495204000000000022e+01	6.226043001616000083e+02	1.215484199999999930e+02	1.477401840449639894e+04	2.660000000000000142e+01
2.013000000000000000e+03	4.052169000000000000e+06	8.900000000000000355e+00	7.921000000000000796e+01	3.078175999999999931e+03	9.475167486975999549e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.495464000000000127e+01	6.227340575296000225e+02	1.215662700000000029e+02	1.477835800171290066e+04	2.200000000000000000e+01
2.012833333000000039e+03	4.051498026435888838e+06	3.169999999999999929e+01	1.004889999999999986e+03	1.160632000000000062e+03	1.347066639424000168e+06	0.000000000000000000e+00	0.000000000000000000e+00	2.494968000000000075e+01	6.224865321024000195e+02	1.215300900000000013e+02	1.476956277540809970e+04	1.369999999999999929e+01
2.013416666999999961e+03	4.053846674953388516e+06	7.500000000000000000e+00	5.625000000000000000e+01	6.396198000000000548e+02	4.091134885520400712e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.497258000000000067e+01	6.236297518564000484e+02	1.215481400000000036e+02	1.477395033745960063e+04	4.079999999999999716e+01
2.012916666999999961e+03	4.051833508286388591e+06	1.300000000000000000e+01	1.690000000000000000e+02	4.922312999999999761e+02	2.422916526996899629e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.496515000000000128e+01	6.232587145225000995e+02	1.215373699999999957e+02	1.477133230651689883e+04	3.929999999999999716e+01
2.013166666999999961e+03	4.052840029119888786e+06	3.979999999999999716e+01	1.584039999999999736e+03	6.177133999999999787e+02	3.815698445395599701e+05	2.000000000000000000e+00	4.000000000000000000e+00	2.497577000000000069e+01	6.237890870928999902e+02	1.215347500000000025e+02	1.477069545756250045e+04	3.960000000000000142e+01
2.013083333000000039e+03	4.052504505602389108e+06	7.599999999999999645e+00	5.775999999999999801e+01	2.175030000000000200e+03	4.730755500900001265e+06	3.000000000000000000e+00	9.000000000000000000e+00	2.496304999999999907e+01	6.231538653024999803e+02	1.215125400000000013e+02	1.476529737725159976e+04	2.769999999999999929e+01
2.013333333000000039e+03	4.053511109768888913e+06	6.299999999999999822e+00	3.968999999999999773e+01	9.045605999999999369e+01	8.182298790723599268e+03	9.000000000000000000e+00	8.100000000000000000e+01	2.497432999999999836e+01	6.237171589488999643e+02	1.215430999999999955e+02	1.477272515760999886e+04	5.810000000000000142e+01
2.013083333000000039e+03	4.052504505602389108e+06	2.060000000000000142e+01	4.243600000000000705e+02	7.379161000000000286e+02	5.445201706392100314e+05	2.000000000000000000e+00	4.000000000000000000e+00	2.498092000000000112e+01	6.240463640464000719e+02	1.215473899999999929e+02	1.477376801581209838e+04	4.639999999999999858e+01
2.013333333000000039e+03	4.053511109768888913e+06	2.560000000000000142e+01	6.553600000000001273e+02	4.519689999999999600e+03	2.042759769609999657e+07	0.000000000000000000e+00	0.000000000000000000e+00	2.494826000000000121e+01	6.224156770276000543e+02	1.214958699999999965e+02	1.476124642705689985e+04	1.559999999999999964e+01
2.013333333000000039e+03	4.053511109768888913e+06	1.669999999999999929e+01	2.788899999999999864e+02	4.082014999999999873e+03	1.666284646022499911e+07	0.000000000000000000e+00	0.000000000000000000e+00	2.494154999999999944e+01	6.220809164024999518e+02	1.215038100000000014e+02	1.476317584451609946e+04	1.669999999999999929e+01
2.012750000000000000e+03	4.051162562500000000e+06	2.930000000000000071e+01	8.584900000000000091e+02	5.297771000000000186e+02	2.806637756844100077e+05	8.000000000000000000e+00	6.400000000000000000e+01	2.498102000000000089e+01	6.240513602404000721e+02	1.215365500000000054e+02	1.477113298590250088e+04	4.020000000000000284e+01
2.013083333000000039e+03	4.052504505602389108e+06	4.129999999999999716e+01	1.705689999999999827e+03	4.018806999999999903e+02	1.615080970324899827e+05	4.000000000000000000e+00	1.600000000000000000e+01	2.498326000000000136e+01	6.241632802276000120e+02	1.215446000000000026e+02	1.477308978915999978e+04	3.510000000000000142e+01
2.013416666999999961e+03	4.053846674953388516e+06	1.309999999999999964e+01	1.716099999999999852e+02	5.619845000000000255e+02	3.158265782402500045e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.498745999999999867e+01	6.243731572515998778e+02	1.215439099999999968e+02	1.477292205808809922e+04	4.589999999999999858e+01
2.012750000000000000e+03	4.051162562500000000e+06	1.540000000000000036e+01	2.371600000000000250e+02	2.053669999999999902e+02	4.217560468899999250e+04	7.000000000000000000e+00	4.900000000000000000e+01	2.498419000000000167e+01	6.242097499561000404e+02	1.215424299999999960e+02	1.477256229030489885e+04	5.510000000000000142e+01
2.012916666999999961e+03	4.051833508286388591e+06	3.239999999999999858e+01	1.049759999999999991e+03	2.650609000000000037e+02	7.025728070881000895e+04	8.000000000000000000e+00	6.400000000000000000e+01	2.498058999999999941e+01	6.240298767480999231e+02	1.215398600000000044e+02	1.477193756881960144e+04	4.020000000000000284e+01
2.012916666999999961e+03	4.051833508286388591e+06	4.089999999999999858e+01	1.672809999999999945e+03	1.675988999999999862e+02	2.808939128120999521e+04	5.000000000000000000e+00	2.500000000000000000e+01	2.496630000000000038e+01	6.233161356900000101e+02	1.215402600000000035e+02	1.477203480086760101e+04	4.100000000000000000e+01
2.013416666999999961e+03	4.053846674953388516e+06	6.400000000000000355e+00	4.096000000000000796e+01	9.045605999999999369e+01	8.182298790723599268e+03	9.000000000000000000e+00	8.100000000000000000e+01	2.497432999999999836e+01	6.237171589488999643e+02	1.215430999999999955e+02	1.477272515760999886e+04	5.950000000000000000e+01
2.013083333000000039e+03	4.052504505602389108e+06	1.400000000000000000e+01	1.960000000000000000e+02	4.388512999999999806e+02	1.925904635116899735e+05	1.000000000000000000e+00	1.000000000000000000e+00	2.497493000000000052e+01	6.237471285049000471e+02	1.215272999999999968e+02	1.476888464528999975e+04	4.260000000000000142e+01
2.013416666999999961e+03	4.053846674953388516e+06	3.350000000000000000e+01	1.122250000000000000e+03	1.978671000000000049e+03	3.915138926241000183e+06	2.000000000000000000e+00	4.000000000000000000e+00	2.498674000000000106e+01	6.243371758276000492e+02	1.215184399999999982e+02	1.476673126003359903e+04	2.350000000000000000e+01
2.013166666999999961e+03	4.052840029119888786e+06	2.089999999999999858e+01	4.368099999999999454e+02	2.185128000000000156e+03	4.774784376384000294e+06	3.000000000000000000e+00	9.000000000000000000e+00	2.496321999999999974e+01	6.231623527683999555e+02	1.215123700000000042e+02	1.476525606301690095e+04	2.569999999999999929e+01
2.013333333000000039e+03	4.053511109768888913e+06	1.750000000000000000e+01	3.062500000000000000e+02	9.957554000000000087e+02	9.915288166291599628e+05	0.000000000000000000e+00	0.000000000000000000e+00	2.496304999999999907e+01	6.231538653024999803e+02	1.215491499999999974e+02	1.477419586572249864e+04	2.530000000000000071e+01
2.012916666999999961e+03	4.051833508286388591e+06	1.719999999999999929e+01	2.958399999999999750e+02	2.175876999999999953e+03	4.734440719128999859e+06	3.000000000000000000e+00	9.000000000000000000e+00	2.496302999999999983e+01	6.231528667809000126e+02	1.215125400000000013e+02	1.476529737725159976e+04	2.769999999999999929e+01
2.013416666999999961e+03	4.053846674953388516e+06	8.400000000000000355e+00	7.056000000000000227e+01	1.962627999999999929e+03	3.851908666383999866e+06	1.000000000000000000e+00	1.000000000000000000e+00	2.495467999999999975e+01	6.227360539023999308e+02	1.215548100000000034e+02	1.477557183413610073e+04	2.350000000000000000e+01
2.013000000000000000e+03	4.052169000000000000e+06	1.919999999999999929e+01	3.686399999999999864e+02	4.611016000000000190e+02	2.126146855225600302e+05	5.000000000000000000e+00	2.500000000000000000e+01	2.495424999999999827e+01	6.227145930624999437e+02	1.215399000000000029e+02	1.477194729201000155e+04	3.289999999999999858e+01
